iter	Passed	Remaining
7485	355543	119401
7486	355581	119350
7487	355626	119302
7488	355664	119251
7489	355699	119199
7490	355735	119148
7491	355773	119097
7492	355809	119046
7493	355846	118995
7494	355884	118944
7495	355921	118893
7496	355958	118842
7497	356003	118794
7498	356041	118743
7499	356078	118692
7500	356115	118641
7501	356152	118590
7502	356188	118539
7503	356227	118489
7504	356262	118437
7505	356299	118386
7506	356335	118335
7507	356373	118284
7508	356410	118233
7509	356446	118182
7510	356482	118131
7511	356521	118081
7512	356558	118030
7513	356596	117979
7514	356633	117928
7515	356670	117877
7516	356705	117826
7517	356740	117774
7518	356777	117723
7519	356814	117672
7520	356851	117621
7521	356887	117570
7522	356926	117520
7523	356961	117469
7524	356998	117417
7525	357035	117367
7526	357074	117316
7527	357109	117265
7528	357146	117214
7529	357183	117163
7530	357220	117112
7531	357255	117061
7532	357292	117010
7533	357327	116959
7534	357365	116908
7535	357401	116857
7536	357438	116806
7537	357474	116755
7538	357511	116704
7539	357548	116653
7540	357583	116602
7541	357621	116551
7542	357657	116500
7543	357695	116450
7544	357731	116398
7545	357766	116347
7546	357810	116299
7547	357848	116248
7548	357889	116199
7549	357925	116148
7550	357962	116097
7551	357997	116045
7552	358035	115995
7553	358068	115943
7554	358105	115892
7555	358142	115841
7556	358179	115790
7557	358216	115740
7558	358251	115688
7559	358291	115639
7560	358330	115588
7561	358367	115538
7562	358408	115488
7563	358443	115437
7564	358479	115386
7565	358516	115335
7566	358554	115285
7567	358589	115233
7568	358628	115183
7569	358666	115133
7570	358704	115082
7571	358739	115031
7572	358775	114980
7573	358812	114929
7574	358849	114879
7575	358896	114831
7576	358933	114780
7577	359052	114756
7578	359156	114727
7579	359263	114698
7580	359315	114652
7581	359364	114605
7582	359414	114559
7583	359463	114512
7584	359514	114466
7585	359568	114421
7586	359618	114374
7587	359675	114330
7588	359729	114284
7589	359780	114238
7590	359830	114191
7591	359879	114145
7592	359932	114099
7593	359991	114055
7594	360041	114009
7595	360094	113963
7596	360145	113917
7597	360197	113871
7598	360254	113827
7599	360316	113784
7600	360372	113739
7601	360428	113694
7602	360478	113648
7603	360528	113601
7604	360581	113555
7605	360639	113511
7606	360700	113468
7607	360750	113421
7608	360799	113375
7609	360848	113328
7610	360898	113281
7611	360950	113235
7612	360998	113188
7613	361043	113140
7614	361086	113091
7615	361127	113041
7616	361170	112993
7617	361224	112947
7618	361273	112901
7619	361318	112852
7620	361410	112819
7621	361501	112785
7622	361572	112745
7623	361619	112697
7624	361684	112655
7625	361728	112607
7626	361773	112559
7627	361817	112510
7628	361863	112462
7629	361905	112413
7630	361949	112365
7631	361990	112315
7632	362030	112266
7633	362070	112216
7634	362111	112166
7635	362150	112116
7636	362193	112067
7637	362234	112018
7638	362274	111968
7639	362315	111919
7640	362356	111870
7641	362394	111819
7642	362435	111770
7643	362475	111720
7644	362514	111670
7645	362552	111620
7646	362593	111570
7647	362633	111521
7648	362672	111471
7649	362715	111422
7650	362755	111372
7651	362795	111322
7652	362832	111272
7653	362871	111222
7654	362913	111173
7655	362954	111124
7656	362993	111074
7657	363032	111023
7658	363072	110974
7659	363112	110924
7660	363149	110874
7661	363187	110823
7662	363226	110774
7663	363264	110723
7664	363301	110673
7665	363340	110623
7666	363376	110572
7667	363431	110527
7668	363473	110478
7669	363515	110428
7670	363555	110379
7671	363596	110329
7672	363636	110280
7673	363677	110231
7674	363722	110183
7675	363764	110134
7676	363808	110085
7677	363853	110037
7678	363897	109989
7679	363950	109943
7680	363993	109894
7681	364039	109846
7682	364083	109798
7683	364127	109750
7684	364169	109700
7685	364211	109651
7686	364253	109602
7687	364306	109557
7688	364349	109508
7689	364391	109459
7690	364444	109413
7691	364489	109365
7692	364533	109317
7693	364580	109269
7694	364625	109221
7695	364669	109173
7696	364740	109133
7697	364784	109084
7698	364837	109039
7699	364882	108990
7700	364931	108943
7701	364976	108895
7702	365022	108847
7703	365065	108799
7704	365111	108751
7705	365157	108703
7706	365202	108655
7707	365245	108607
7708	365287	108558
7709	365332	108509
7710	365377	108461
7711	365424	108414
7712	365472	108367
7713	365517	108318
7714	365565	108271
7715	365612	108224
7716	365657	108176
7717	365702	108128
7718	365750	108081
7719	365797	108033
7720	365849	107987
7721	365897	107940
7722	365946	107893
7723	365990	107844
7724	366036	107797
7725	366086	107750
7726	366142	107705
7727	366202	107661
7728	366250	107614
7729	366311	107571
7730	366357	107523
7731	366406	107476
7732	366455	107429
7733	366502	107382
7734	366548	107334
7735	366597	107287
7736	366652	107242
7737	366699	107194
7738	366756	107150
7739	366802	107102
7740	366850	107055
7741	366894	107007
7742	366943	106959
7743	366990	106912
7744	367039	106865
7745	367086	106818
7746	367133	106770
7747	367176	106721
7748	367220	106673
7749	367268	106626
7750	367313	106578
7751	367361	106531
7752	367409	106483
7753	367465	106438
7754	367525	106395
7755	367574	106348
7756	367623	106301
7757	367671	106254
7758	367718	106206
7759	367770	106160
7760	367817	106113
7761	367863	106065
7762	367914	106018
7763	367969	105973
7764	368017	105926
7765	368061	105878
7766	368110	105831
7767	368157	105783
7768	368202	105735
7769	368251	105688
7770	368307	105643
7771	368355	105596
7772	368424	105555
7773	368470	105507
7774	368524	105462
7775	368583	105417
7776	368631	105370
7777	368678	105323
7778	368725	105275
7779	368774	105228
7780	368827	105182
7781	368877	105136
7782	368928	105090
7783	368976	105042
7784	369024	104995
7785	369072	104948
7786	369119	104900
7787	369165	104852
7788	369225	104808
7789	369274	104762
7790	369324	104715
7791	369380	104670
7792	369432	104624
7793	369484	104578
7794	369541	104533
7795	369604	104490
7796	369656	104444
7797	369717	104400
7798	369768	104354
7799	369820	104308
7800	369873	104262
7801	369927	104216
7802	369986	104172
7803	370044	104128
7804	370099	104083
7805	370155	104038
7806	370199	103989
7807	370242	103941
7808	370289	103893
7809	370338	103846
7810	370387	103799
7811	370434	103751
7812	370491	103707
7813	370548	103662
7814	370601	103616
7815	370652	103570
7816	370713	103526
7817	370764	103480
7818	370823	103436
7819	370875	103389
7820	370925	103343
7821	370972	103295
7822	371033	103251
7823	371099	103209
7824	371174	103169
7825	371244	103128
7826	371325	103090
7827	371368	103041
7828	371428	102997
7829	371481	102952
7830	371539	102907
7831	371596	102862
7832	371643	102815
7833	371689	102767
7834	371739	102720
7835	371790	102674
7836	371839	102627
7837	371890	102580
7838	371941	102534
7839	371992	102487
7840	372044	102441
7841	372101	102396
7842	372160	102352
7843	372210	102305
7844	372256	102257
7845	372304	102210
7846	372351	102162
7847	372400	102115
7848	372488	102079
7849	372592	102047
7850	372665	102007
7851	372708	101958
7852	372754	101910
7853	372797	101861
7854	372847	101815
7855	372889	101766
7856	372937	101718
7857	372998	101675
7858	373051	101629
7859	373124	101588
7860	373200	101548
7861	373263	101505
7862	373313	101458
7863	373357	101410
7864	373412	101364
7865	373455	101316
7866	373499	101267
7867	373543	101219
7868	373591	101172
7869	373653	101128
7870	373727	101088
7871	373821	101053
7872	373895	101013
7873	373940	100964
7874	373982	100915
7875	374026	100867
7876	374069	100818
7877	374112	100770
7878	374157	100721
7879	374216	100677
7880	374284	100635
7881	374333	100588
7882	374377	100540
7883	374423	100492
7884	374475	100445
7885	374551	100406
7886	374634	100368
7887	374681	100320
7888	374719	100270
7889	374772	100224
7890	374839	100182
7891	374915	100142
7892	374954	100092
7893	374995	100043
7894	375043	99995
7895	375093	99949
7896	375143	99902
7897	375196	99856
7898	375236	99806
7899	375287	99760
7900	375365	99720
7901	375418	99674
7902	375459	99625
7903	375494	99574
7904	375533	99524
7905	375569	99474
7906	375604	99423
7907	375642	99373
7908	375679	99323
7909	375716	99272
7910	375752	99222
7911	375791	99172
7912	375827	99122
7913	375865	99071
7914	375907	99022
7915	375942	98972
7916	375982	98922
7917	376018	98872
7918	376055	98821
7919	376092	98771
7920	376129	98721
7921	376166	98671
7922	376208	98622
7923	376255	98574
7924	376295	98525
7925	376333	98475
7926	376372	98425
7927	376414	98376
7928	376452	98326
7929	376490	98276
7930	376538	98229
7931	376579	98180
7932	376618	98130
7933	376658	98081
7934	376699	98032
7935	376739	97982
7936	376778	97932
7937	376817	97883
7938	376856	97833
7939	376898	97784
7940	376938	97735
7941	376976	97685
7942	377014	97635
7943	377052	97585
7944	377089	97535
7945	377130	97486
7946	377177	97438
7947	377216	97389
7948	377255	97339
7949	377293	97289
7950	377331	97239
7951	377379	97192
7952	377420	97143
7953	377462	97094
7954	377501	97044
7955	377543	96995
7956	377583	96946
7957	377623	96897
7958	377665	96848
7959	377704	96798
7960	377746	96749
7961	377785	96700
7962	377825	96650
7963	377869	96602
7964	377913	96554
7965	377954	96505
7966	377994	96455
7967	378036	96406
7968	378077	96357
7969	378117	96308
7970	378158	96259
7971	378199	96210
7972	378240	96161
7973	378282	96112
7974	378323	96063
7975	378360	96013
7976	378400	95963
7977	378441	95914
7978	378481	95865
7979	378522	95816
7980	378571	95769
7981	378608	95719
7982	378646	95669
7983	378685	95620
7984	378722	95569
7985	378759	95519
7986	378809	95473
7987	378848	95423
7988	378890	95374
7989	378939	95327
7990	378979	95278
7991	379017	95228
7992	379057	95179
7993	379103	95131
7994	379144	95082
7995	379198	95036
7996	379242	94988
7997	379283	94939
7998	379329	94891
7999	379372	94843
8000	379414	94794
8001	379459	94746
8002	379504	94698
8003	379549	94650
8004	379599	94603
8005	379646	94556
8006	379689	94507
8007	379737	94460
8008	379780	94411
8009	379820	94362
8010	379860	94313
8011	379909	94266
8012	379954	94218
8013	379994	94168
8014	380033	94119
8015	380071	94069
8016	380113	94020
8017	380156	93972
8018	380199	93923
8019	380248	93876
8020	380297	93829
8021	380337	93780
8022	380377	93731
8023	380416	93681
8024	380457	93632
8025	380497	93583
8026	380539	93534
8027	380579	93485
8028	380620	93436
8029	380665	93388
8030	380706	93339
8031	380748	93290
8032	380787	93241
8033	380827	93192
8034	380868	93143
8035	380909	93094
8036	380951	93045
8037	380990	92996
8038	381047	92951
8039	381087	92901
8040	381130	92853
8041	381171	92804
8042	381215	92756
8043	381257	92707
8044	381298	92658
8045	381339	92609
8046	381381	92560
8047	381420	92511
8048	381463	92463
8049	381502	92413
8050	381542	92364
8051	381590	92317
8052	381638	92270
8053	381677	92220
8054	381717	92171
8055	381756	92121
8056	381796	92072
8057	381836	92023
8058	381881	91975
8059	381922	91926
8060	381962	91877
8061	382003	91828
8062	382043	91779
8063	382084	91730
8064	382124	91681
8065	382165	91632
8066	382206	91583
8067	382247	91534
8068	382286	91485
8069	382326	91436
8070	382367	91387
8071	382414	91339
8072	382457	91291
8073	382500	91242
8074	382541	91194
8075	382581	91144
8076	382624	91096
8077	382664	91047
8078	382706	90998
8079	382746	90949
8080	382786	90900
8081	382824	90850
8082	382875	90804
8083	382917	90755
8084	382955	90706
8085	382998	90657
8086	383042	90609
8087	383081	90560
8088	383122	90511
8089	383162	90462
8090	383201	90413
8091	383243	90364
8092	383282	90315
8093	383323	90266
8094	383361	90216
8095	383402	90167
8096	383442	90118
8097	383482	90069
8098	383521	90020
8099	383559	89970
8100	383600	89921
8101	383640	89872
8102	383682	89824
8103	383723	89775
8104	383764	89726
8105	383803	89677
8106	383845	89628
8107	383887	89580
8108	383928	89531
8109	383967	89482
8110	384007	89432
8111	384047	89383
8112	384085	89334
8113	384125	89285
8114	384167	89236
8115	384215	89189
8116	384256	89140
8117	384297	89091
8118	384338	89043
8119	384380	88994
8120	384419	88945
8121	384460	88896
8122	384500	88847
8123	384549	88800
8124	384589	88751
8125	384629	88702
8126	384670	88653
8127	384710	88604
8128	384752	88555
8129	384793	88507
8130	384835	88458
8131	384876	88409
8132	384918	88361
8133	384957	88312
8134	385000	88263
8135	385043	88215
8136	385084	88166
8137	385124	88117
8138	385164	88068
8139	385203	88019
8140	385252	87972
8141	385293	87923
8142	385333	87874
8143	385376	87826
8144	385418	87777
8145	385460	87729
8146	385501	87680
8147	385541	87631
8148	385581	87582
8149	385619	87533
8150	385659	87484
8151	385698	87435
8152	385739	87386
8153	385780	87337
8154	385819	87288
8155	385882	87244
8156	385937	87199
8157	385986	87152
8158	386034	87104
8159	386084	87058
8160	386127	87009
8161	386170	86961
8162	386215	86913
8163	386262	86866
8164	386319	86821
8165	386371	86775
8166	386418	86727
8167	386472	86681
8168	386521	86634
8169	386573	86588
8170	386620	86541
8171	386661	86492
8172	386699	86443
8173	386738	86394
8174	386779	86345
8175	386819	86296
8176	386861	86247
8177	386903	86199
8178	386946	86150
8179	386987	86102
8180	387028	86053
8181	387070	86005
8182	387111	85956
8183	387151	85907
8184	387191	85858
8185	387233	85810
8186	387274	85761
8187	387316	85712
8188	387355	85663
8189	387397	85615
8190	387436	85566
8191	387475	85516
8192	387517	85468
8193	387558	85419
8194	387604	85372
8195	387651	85324
8196	387692	85276
8197	387734	85227
8198	387774	85179
8199	387816	85130
8200	387856	85081
8201	387895	85032
8202	387948	84986
8203	388014	84943
8204	388073	84898
8205	388124	84852
8206	388177	84805
8207	388224	84758
8208	388263	84709
8209	388302	84660
8210	388345	84612
8211	388389	84564
8212	388431	84515
8213	388472	84467
8214	388514	84418
8215	388555	84369
8216	388598	84321
8217	388640	84273
8218	388691	84226
8219	388731	84177
8220	388770	84128
8221	388811	84080
8222	388854	84032
8223	388894	83983
8224	388935	83934
8225	388978	83886
8226	389024	83838
8227	389071	83791
8228	389117	83743
8229	389159	83695
8230	389200	83646
8231	389255	83601
8232	389330	83559
8233	389439	83525
8234	389497	83480
8235	389548	83434
8236	389600	83387
8237	389642	83339
8238	389684	83290
8239	389728	83242
8240	389769	83194
8241	389816	83147
8242	389861	83099
8243	389902	83050
8244	389952	83003
8245	389994	82955
8246	390034	82906
8247	390077	82858
8248	390121	82810
8249	390162	82761
8250	390214	82715
8251	390258	82667
8252	390338	82627
8253	390384	82579
8254	390446	82535
8255	390507	82490
8256	390559	82444
8257	390617	82399
8258	390668	82353
8259	390720	82306
8260	390772	82260
8261	390824	82214
8262	390905	82173
8263	390982	82132
8264	391064	82092
8265	391142	82051
8266	391219	82010
8267	391272	81964
8268	391320	81917
8269	391370	81870
8270	391415	81822
8271	391479	81778
8272	391534	81733
8273	391589	81687
8274	391643	81641
8275	391699	81596
8276	391756	81550
8277	391809	81504
8278	391859	81457
8279	391907	81410
8280	391959	81364
8281	392009	81317
8282	392058	81270
8283	392112	81224
8284	392166	81178
8285	392225	81133
8286	392276	81087
8287	392343	81043
8288	392399	80998
8289	392448	80951
8290	392512	80907
8291	392561	80860
8292	392623	80816
8293	392675	80769
8294	392726	80723
8295	392782	80677
8296	392840	80632
8297	392895	80586
8298	392946	80539
8299	392998	80493
8300	393053	80447
8301	393106	80401
8302	393157	80355
8303	393207	80308
8304	393259	80261
8305	393313	80215
8306	393366	80169
8307	393421	80123
8308	393472	80077
8309	393523	80030
8310	393579	79984
8311	393632	79938
8312	393679	79891
8313	393724	79843
8314	393767	79795
8315	393813	79747
8316	393865	79701
8317	393911	79653
8318	393956	79605
8319	394000	79557
8320	394049	79510
8321	394094	79462
8322	394138	79414
8323	394181	79366
8324	394224	79318
8325	394266	79270
8326	394311	79222
8327	394356	79174
8328	394400	79126
8329	394442	79077
8330	394494	79031
8331	394538	78983
8332	394582	78935
8333	394630	78888
8334	394682	78841
8335	394722	78793
8336	394763	78744
8337	394803	78695
8338	394844	78646
8339	394888	78599
8340	394928	78550
8341	394973	78502
8342	395013	78453
8343	395052	78404
8344	395090	78355
8345	395134	78307
8346	395173	78258
8347	395213	78209
8348	395253	78160
8349	395298	78112
8350	395338	78064
8351	395375	78014
8352	395442	77971
8353	395528	77931
8354	395595	77887
8355	395637	77839
8356	395683	77791
8357	395727	77744
8358	395782	77698
8359	395871	77659
8360	395953	77618
8361	396005	77572
8362	396046	77523
8363	396086	77474
8364	396129	77426
8365	396175	77378
8366	396221	77331
8367	396262	77282
8368	396303	77234
8369	396346	77185
8370	396388	77137
8371	396426	77088
8372	396465	77039
8373	396505	76990
8374	396555	76943
8375	396599	76895
8376	396643	76847
8377	396685	76799
8378	396733	76751
8379	396773	76703
8380	396817	76655
8381	396859	76606
8382	396900	76558
8383	396940	76509
8384	396985	76461
8385	397023	76412
8386	397062	76363
8387	397102	76314
8388	397141	76265
8389	397184	76217
8390	397224	76169
8391	397268	76121
8392	397308	76072
8393	397347	76023
8394	397389	75975
8395	397434	75927
8396	397474	75878
8397	397514	75829
8398	397556	75781
8399	397608	75734
8400	397652	75686
8401	397694	75638
8402	397738	75590
8403	397782	75542
8404	397835	75496
8405	397874	75447
8406	397916	75399
8407	397956	75350
8408	397996	75301
8409	398038	75253
8410	398081	75205
8411	398122	75156
8412	398161	75107
8413	398205	75059
8414	398277	75017
8415	398358	74976
8416	398434	74934
8417	398488	74888
8418	398535	74840
8419	398575	74792
8420	398617	74743
8421	398657	74694
8422	398698	74646
8423	398744	74598
8424	398782	74549
8425	398828	74502
8426	398868	74453
8427	398908	74404
8428	398947	74356
8429	398986	74307
8430	399026	74258
8431	399066	74209
8432	399107	74161
8433	399149	74112
8434	399188	74064
8435	399230	74015
8436	399272	73967
8437	399312	73918
8438	399353	73870
8439	399397	73822
8440	399448	73775
8441	399493	73727
8442	399538	73680
8443	399586	73632
8444	399628	73584
8445	399671	73536
8446	399711	73487
8447	399751	73439
8448	399793	73390
8449	399841	73343
8450	399882	73295
8451	399929	73247
8452	399974	73200
8453	400016	73151
8454	400056	73103
8455	400097	73054
8456	400138	73006
8457	400176	72957
8458	400218	72908
8459	400257	72860
8460	400300	72812
8461	400338	72763
8462	400376	72713
8463	400413	72664
8464	400456	72616
8465	400496	72568
8466	400538	72519
8467	400580	72471
8468	400625	72423
8469	400667	72375
8470	400708	72327
8471	400750	72278
8472	400796	72231
8473	400841	72183
8474	400883	72135
8475	400933	72088
8476	400982	72041
8477	401023	71993
8478	401073	71946
8479	401126	71900
8480	401182	71854
8481	401226	71806
8482	401268	71758
8483	401317	71711
8484	401357	71662
8485	401398	71614
8486	401441	71566
8487	401484	71517
8488	401527	71469
8489	401572	71422
8490	401619	71374
8491	401664	71327
8492	401704	71278
8493	401744	71229
8494	401786	71181
8495	401830	71133
8496	401871	71085
8497	401915	71037
8498	401959	70989
8499	402012	70943
8500	402057	70895
8501	402103	70848
8502	402147	70800
8503	402192	70752
8504	402241	70705
8505	402283	70657
8506	402325	70609
8507	402365	70560
8508	402408	70512
8509	402452	70464
8510	402498	70417
8511	402543	70369
8512	402587	70321
8513	402628	70273
8514	402668	70224
8515	402708	70176
8516	402752	70128
8517	402790	70079
8518	402835	70031
8519	402875	69983
8520	402915	69934
8521	402955	69885
8522	402995	69837
8523	403033	69788
8524	403078	69740
8525	403119	69692
8526	403160	69644
8527	403205	69596
8528	403250	69548
8529	403297	69501
8530	403353	69455
8531	403394	69407
8532	403435	69358
8533	403477	69310
8534	403526	69263
8535	403568	69215
8536	403611	69167
8537	403651	69119
8538	403696	69071
8539	403735	69022
8540	403775	68974
8541	403815	68925
8542	403855	68877
8543	403894	68828
8544	403934	68779
8545	403973	68731
8546	404013	68682
8547	404053	68634
8548	404091	68585
8549	404134	68537
8550	404180	68489
8551	404227	68442
8552	404273	68395
8553	404316	68347
8554	404358	68299
8555	404402	68251
8556	404443	68202
8557	404484	68154
8558	404525	68106
8559	404564	68057
8560	404607	68009
8561	404648	67961
8562	404687	67912
8563	404725	67863
8564	404765	67815
8565	404814	67768
8566	404869	67722
8567	404912	67674
8568	404954	67626
8569	404997	67578
8570	405041	67530
8571	405089	67483
8572	405129	67434
8573	405170	67386
8574	405209	67338
8575	405251	67289
8576	405290	67241
8577	405330	67192
8578	405369	67144
8579	405409	67095
8580	405448	67047
8581	405490	66999
8582	405531	66950
8583	405570	66902
8584	405610	66853
8585	405650	66805
8586	405690	66756
8587	405732	66708
8588	405771	66660
8589	405812	66611
8590	405852	66563
8591	405892	66514
8592	405935	66467
8593	405974	66418
8594	406015	66370
8595	406052	66321
8596	406090	66272
8597	406129	66223
8598	406169	66175
8599	406211	66127
8600	406253	66079
8601	406296	66031
8602	406336	65983
8603	406376	65934
8604	406421	65887
8605	406460	65838
8606	406500	65790
8607	406540	65741
8608	406579	65693
8609	406621	65645
8610	406665	65597
8611	406712	65550
8612	406753	65501
8613	406806	65455
8614	406850	65407
8615	406891	65359
8616	406931	65311
8617	406970	65262
8618	407009	65214
8619	407053	65166
8620	407093	65117
8621	407131	65069
8622	407171	65020
8623	407211	64972
8624	407252	64924
8625	407295	64876
8626	407342	64829
8627	407390	64782
8628	407430	64733
8629	407472	64685
8630	407515	64637
8631	407554	64589
8632	407594	64540
8633	407632	64492
8634	407674	64444
8635	407714	64395
8636	407753	64347
8637	407792	64298
8638	407836	64251
8639	407877	64202
8640	407918	64154
8641	407972	64108
8642	408015	64060
8643	408054	64012
8644	408095	63964
8645	408144	63917
8646	408185	63868
8647	408225	63820
8648	408266	63772
8649	408309	63724
8650	408356	63677
8651	408401	63629
8652	408448	63582
8653	408490	63534
8654	408535	63486
8655	408580	63439
8656	408625	63391
8657	408674	63344
8658	408716	63296
8659	408760	63249
8660	408810	63202
8661	408857	63155
8662	408909	63108
8663	408953	63061
8664	408997	63013
8665	409043	62966
8666	409085	62918
8667	409128	62870
8668	409171	62822
8669	409213	62774
8670	409257	62726
8671	409300	62678
8672	409345	62631
8673	409387	62583
8674	409435	62536
8675	409485	62489
8676	409533	62442
8677	409581	62395
8678	409630	62348
8679	409675	62300
8680	409727	62254
8681	409771	62206
8682	409822	62160
8683	409879	62114
8684	409928	62067
8685	409979	62020
8686	410022	61973
8687	410067	61925
8688	410109	61877
8689	410153	61829
8690	410196	61781
8691	410246	61735
8692	410292	61687
8693	410335	61640
8694	410380	61592
8695	410427	61545
8696	410479	61498
8697	410519	61450
8698	410563	61402
8699	410609	61355
8700	410654	61307
8701	410700	61260
8702	410742	61212
8703	410785	61164
8704	410829	61117
8705	410870	61069
8706	410911	61020
8707	410952	60972
8708	410995	60924
8709	411038	60877
8710	411087	60830
8711	411129	60782
8712	411170	60734
8713	411212	60686
8714	411257	60638
8715	411298	60590
8716	411337	60542
8717	411378	60494
8718	411418	60445
8719	411466	60398
8720	411506	60350
8721	411556	60303
8722	411596	60255
8723	411637	60207
8724	411678	60159
8725	411719	60111
8726	411760	60063
8727	411806	60015
8728	411850	59968
8729	411893	59920
8730	411935	59872
8731	411978	59824
8732	412020	59776
8733	412073	59730
8734	412121	59683
8735	412165	59635
8736	412213	59588
8737	412256	59540
8738	412300	59493
8739	412343	59445
8740	412386	59397
8741	412429	59349
8742	412471	59301
8743	412515	59254
8744	412558	59206
8745	412601	59158
8746	412648	59111
8747	412743	59071
8748	412834	59030
8749	412874	58982
8750	412914	58933
8751	412962	58886
8752	413005	58839
8753	413049	58791
8754	413092	58743
8755	413145	58697
8756	413195	58650
8757	413245	58603
8758	413293	58556
8759	413341	58509
8760	413392	58462
8761	413439	58415
8762	413491	58369
8763	413576	58327
8764	413631	58281
8765	413689	58235
8766	413753	58190
8767	413802	58143
8768	413860	58098
8769	413905	58050
8770	413954	58003
8771	414010	57957
8772	414058	57910
8773	414106	57863
8774	414163	57817
8775	414212	57770
8776	414259	57723
8777	414306	57676
8778	414363	57630
8779	414426	57585
8780	414475	57538
8781	414522	57491
8782	414571	57444
8783	414633	57399
8784	414694	57353
8785	414752	57308
8786	414805	57261
8787	414863	57216
8788	414912	57169
8789	414960	57121
8790	415007	57074
8791	415057	57027
8792	415106	56980
8793	415153	56933
8794	415203	56886
8795	415302	56846
8796	415354	56800
8797	415401	56753
8798	415448	56705
8799	415499	56659
8800	415545	56611
8801	415593	56564
8802	415640	56517
8803	415690	56470
8804	415738	56423
8805	415825	56381
8806	415932	56342
8807	416046	56304
8808	416115	56259
8809	416159	56212
8810	416205	56164
8811	416253	56117
8812	416306	56071
8813	416356	56024
8814	416407	55977
8815	416461	55931
8816	416554	55890
8817	416648	55849
8818	416704	55803
8819	416751	55755
8820	416814	55710
8821	416870	55664
8822	416933	55619
8823	417019	55577
8824	417068	55530
8825	417117	55483
8826	417167	55436
8827	417245	55393
8828	417295	55346
8829	417360	55301
8830	417459	55260
8831	417577	55223
8832	417713	55187
8833	417824	55148
8834	417884	55103
8835	417927	55055
8836	417981	55008
8837	418027	54961
8838	418072	54913
8839	418124	54866
8840	418216	54825
8841	418326	54786
8842	418370	54738
8843	418420	54691
8844	418474	54645
8845	418519	54597
8846	418567	54550
8847	418612	54502
8848	418663	54456
8849	418713	54409
8850	418761	54361
8851	418811	54314
8852	418860	54267
8853	418909	54220
8854	418963	54174
8855	419014	54127
8856	419071	54081
8857	419119	54034
8858	419168	53987
8859	419216	53939
8860	419264	53892
8861	419314	53845
8862	419364	53798
8863	419415	53751
8864	419471	53705
8865	419526	53659
8866	419579	53612
8867	419633	53566
8868	419688	53519
8869	419737	53472
8870	419788	53425
8871	419838	53378
8872	419887	53331
8873	419935	53284
8874	419983	53237
8875	420030	53190
8876	420077	53142
8877	420121	53094
8878	420166	53047
8879	420213	52999
8880	420262	52952
8881	420308	52905
8882	420354	52857
8883	420410	52811
8884	420457	52764
8885	420515	52718
8886	420564	52671
8887	420614	52624
8888	420661	52576
8889	420712	52529
8890	420764	52483
8891	420812	52435
8892	420856	52388
8893	420903	52340
8894	420957	52294
8895	421006	52247
8896	421059	52200
8897	421111	52153
8898	421162	52106
8899	421211	52059
8900	421260	52012
8901	421319	51966
8902	421365	51919
8903	421412	51872
8904	421462	51824
8905	421512	51778
8906	421564	51731
8907	421659	51689
8908	421719	51643
8909	421770	51597
8910	421820	51550
8911	421868	51502
8912	421919	51455
8913	421968	51408
8914	422018	51361
8915	422066	51314
8916	422127	51268
8917	422177	51221
8918	422235	51175
8919	422282	51128
8920	422339	51082
8921	422388	51035
8922	422439	50988
8923	422485	50940
8924	422532	50893
8925	422592	50847
8926	422646	50800
8927	422694	50753
8928	422745	50706
8929	422802	50660
8930	422854	50613
8931	422904	50566
8932	422955	50519
8933	423007	50472
8934	423057	50426
8935	423109	50379
8936	423161	50332
8937	423212	50285
8938	423263	50238
8939	423312	50191
8940	423362	50144
8941	423411	50097
8942	423462	50050
8943	423512	50003
8944	423563	49956
8945	423620	49910
8946	423674	49863
8947	423724	49816
8948	423779	49770
8949	423829	49723
8950	423881	49676
8951	423934	49629
8952	423984	49582
8953	424035	49535
8954	424089	49489
8955	424140	49442
8956	424192	49395
8957	424250	49349
8958	424304	49302
8959	424354	49255
8960	424404	49208
8961	424461	49162
8962	424515	49115
8963	424570	49069
8964	424627	49022
8965	424724	48981
8966	424821	48939
8967	424865	48891
8968	424908	48843
8969	424953	48796
8970	424997	48748
8971	425040	48700
8972	425084	48652
8973	425128	48605
8974	425171	48557
8975	425218	48509
8976	425266	48462
8977	425310	48414
8978	425352	48366
8979	425398	48319
8980	425443	48271
8981	425485	48223
8982	425527	48175
8983	425571	48127
8984	425618	48080
8985	425664	48032
8986	425709	47985
8987	425754	47937
8988	425805	47890
8989	425854	47843
8990	425928	47799
8991	426016	47756
8992	426098	47712
8993	426176	47668
8994	426220	47621
8995	426266	47573
8996	426311	47525
8997	426357	47478
8998	426401	47430
8999	426444	47382
9000	426495	47335
9001	426590	47293
9002	426708	47254
9003	426750	47206
9004	426795	47158
9005	426829	47109
9006	426880	47062
9007	426915	47013
9008	426952	46965
9009	426990	46916
9010	427031	46868
9011	427073	46820
9012	427114	46772
9013	427152	46724
9014	427190	46675
9015	427228	46627
9016	427296	46582
9017	427359	46536
9018	427436	46492
9019	427494	46446
9020	427535	46398
9021	427576	46349
9022	427619	46302
9023	427659	46254
9024	427700	46205
9025	427742	46157
9026	427786	46110
9027	427836	46063
9028	427880	46015
9029	427924	45967
9030	427966	45919
9031	428007	45871
9032	428050	45823
9033	428090	45775
9034	428132	45727
9035	428171	45679
9036	428211	45631
9037	428251	45582
9038	428291	45534
